student_id,subject,exam_type,max_marks,obtained_marks,percentage,exam_date,evaluator
537,Mechanical Engineering,Assignment 1,10,1.94,19.43,2025-09-30,Prof. Gupta
537,Mechanical Engineering,Assignment 2,10,6.46,64.58,2025-10-30,Prof. Kumar
537,Mechanical Engineering,Lab Internal,10,3.95,39.47,2025-11-20,Prof. Gupta
538,Mathematics,Unit Test 1,20,16.5,82.5,2025-09-15,Prof. Singh
538,Mathematics,Unit Test 2,20,20.0,100.0,2025-10-20,Prof. Singh
538,Mathematics,Mid Semester,30,26.78,89.26,2025-11-10,Prof. Gupta
538,Mathematics,Assignment 1,10,7.06,70.61,2025-09-30,Prof. Gupta
538,Mathematics,Assignment 2,10,6.99,69.9,2025-10-30,Prof. Singh
538,Mathematics,Lab Internal,10,9.28,92.81,2025-11-20,Prof. Singh
538,Physics,Unit Test 1,20,14.53,72.66,2025-09-15,Prof. Kumar
538,Physics,Unit Test 2,20,13.55,67.77,2025-10-20,Prof. Singh
538,Physics,Mid Semester,30,27.0,90.01,2025-11-10,Prof. Kumar
538,Physics,Assignment 1,10,5.34,53.4,2025-09-30,Prof. Singh
538,Physics,Assignment 2,10,7.88,78.76,2025-10-30,Prof. Kumar
538,Physics,Lab Internal,10,6.47,64.75,2025-11-20,Prof. Gupta
538,Chemistry,Unit Test 1,20,18.98,94.91,2025-09-15,Prof. Kumar
538,Chemistry,Unit Test 2,20,12.31,61.56,2025-10-20,Prof. Singh
538,Chemistry,Mid Semester,30,21.12,70.4,2025-11-10,Prof. Singh
538,Chemistry,Assignment 1,10,6.19,61.88,2025-09-30,Prof. Gupta
538,Chemistry,Assignment 2,10,5.0,50.01,2025-10-30,Prof. Kumar
538,Chemistry,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Singh
538,Computer Science,Unit Test 1,20,15.1,75.5,2025-09-15,Prof. Singh
538,Computer Science,Unit Test 2,20,12.2,60.99,2025-10-20,Prof. Kumar
538,Computer Science,Mid Semester,30,18.68,62.27,2025-11-10,Prof. Gupta
538,Computer Science,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Gupta
538,Computer Science,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Gupta
538,Computer Science,Lab Internal,10,9.52,95.24,2025-11-20,Prof. Kumar
538,Electronics,Unit Test 1,20,18.82,94.12,2025-09-15,Prof. Kumar
538,Electronics,Unit Test 2,20,17.01,85.03,2025-10-20,Prof. Kumar
538,Electronics,Mid Semester,30,23.25,77.5,2025-11-10,Prof. Singh
538,Electronics,Assignment 1,10,5.92,59.23,2025-09-30,Prof. Kumar
538,Electronics,Assignment 2,10,4.81,48.11,2025-10-30,Prof. Singh
538,Electronics,Lab Internal,10,6.25,62.52,2025-11-20,Prof. Singh
538,Mechanical Engineering,Unit Test 1,20,15.95,79.76,2025-09-15,Prof. Kumar
538,Mechanical Engineering,Unit Test 2,20,15.0,75.0,2025-10-20,Prof. Gupta
538,Mechanical Engineering,Mid Semester,30,25.44,84.82,2025-11-10,Prof. Gupta
538,Mechanical Engineering,Assignment 1,10,5.59,55.9,2025-09-30,Prof. Gupta
538,Mechanical Engineering,Assignment 2,10,4.91,49.05,2025-10-30,Prof. Kumar
538,Mechanical Engineering,Lab Internal,10,9.75,97.49,2025-11-20,Prof. Gupta
539,Mathematics,Unit Test 1,20,10.83,54.13,2025-09-15,Prof. Kumar
539,Mathematics,Unit Test 2,20,10.41,52.05,2025-10-20,Prof. Gupta
539,Mathematics,Mid Semester,30,18.24,60.79,2025-11-10,Prof. Gupta
539,Mathematics,Assignment 1,10,4.07,40.68,2025-09-30,Prof. Kumar
539,Mathematics,Assignment 2,10,6.0,59.96,2025-10-30,Prof. Gupta
539,Mathematics,Lab Internal,10,7.12,71.23,2025-11-20,Prof. Gupta
539,Physics,Unit Test 1,20,12.72,63.59,2025-09-15,Prof. Singh
539,Physics,Unit Test 2,20,11.42,57.09,2025-10-20,Prof. Gupta
539,Physics,Mid Semester,30,13.16,43.88,2025-11-10,Prof. Kumar
539,Physics,Assignment 1,10,5.19,51.89,2025-09-30,Prof. Gupta
539,Physics,Assignment 2,10,7.81,78.14,2025-10-30,Prof. Gupta
539,Physics,Lab Internal,10,3.43,34.32,2025-11-20,Prof. Kumar
539,Chemistry,Unit Test 1,20,13.73,68.64,2025-09-15,Prof. Gupta
539,Chemistry,Unit Test 2,20,8.87,44.35,2025-10-20,Prof. Kumar
539,Chemistry,Mid Semester,30,19.99,66.62,2025-11-10,Prof. Gupta
539,Chemistry,Assignment 1,10,7.17,71.68,2025-09-30,Prof. Kumar
539,Chemistry,Assignment 2,10,4.93,49.28,2025-10-30,Prof. Gupta
539,Chemistry,Lab Internal,10,6.63,66.28,2025-11-20,Prof. Singh
539,Computer Science,Unit Test 1,20,12.55,62.75,2025-09-15,Prof. Gupta
539,Computer Science,Unit Test 2,20,11.87,59.35,2025-10-20,Prof. Singh
539,Computer Science,Mid Semester,30,14.63,48.75,2025-11-10,Prof. Kumar
539,Computer Science,Assignment 1,10,2.66,26.58,2025-09-30,Prof. Kumar
539,Computer Science,Assignment 2,10,6.34,63.44,2025-10-30,Prof. Singh
539,Computer Science,Lab Internal,10,8.57,85.71,2025-11-20,Prof. Kumar
539,Electronics,Unit Test 1,20,10.23,51.13,2025-09-15,Prof. Singh
539,Electronics,Unit Test 2,20,8.56,42.82,2025-10-20,Prof. Gupta
539,Electronics,Mid Semester,30,12.03,40.1,2025-11-10,Prof. Singh
539,Electronics,Assignment 1,10,3.83,38.31,2025-09-30,Prof. Kumar
539,Electronics,Assignment 2,10,6.89,68.85,2025-10-30,Prof. Kumar
539,Electronics,Lab Internal,10,2.31,23.1,2025-11-20,Prof. Singh
539,Mechanical Engineering,Unit Test 1,20,8.49,42.47,2025-09-15,Prof. Singh
539,Mechanical Engineering,Unit Test 2,20,12.41,62.07,2025-10-20,Prof. Gupta
539,Mechanical Engineering,Mid Semester,30,12.93,43.09,2025-11-10,Prof. Singh
539,Mechanical Engineering,Assignment 1,10,5.89,58.94,2025-09-30,Prof. Gupta
539,Mechanical Engineering,Assignment 2,10,4.15,41.51,2025-10-30,Prof. Gupta
539,Mechanical Engineering,Lab Internal,10,7.0,70.01,2025-11-20,Prof. Gupta
540,Mathematics,Unit Test 1,20,18.12,90.6,2025-09-15,Prof. Kumar
540,Mathematics,Unit Test 2,20,16.88,84.38,2025-10-20,Prof. Kumar
540,Mathematics,Mid Semester,30,28.0,93.33,2025-11-10,Prof. Gupta
540,Mathematics,Assignment 1,10,4.51,45.09,2025-09-30,Prof. Kumar
540,Mathematics,Assignment 2,10,6.37,63.68,2025-10-30,Prof. Singh
540,Mathematics,Lab Internal,10,7.91,79.11,2025-11-20,Prof. Kumar
540,Physics,Unit Test 1,20,19.08,95.41,2025-09-15,Prof. Gupta
540,Physics,Unit Test 2,20,7.16,35.79,2025-10-20,Prof. Gupta
540,Physics,Mid Semester,30,23.49,78.31,2025-11-10,Prof. Gupta
540,Physics,Assignment 1,10,7.69,76.92,2025-09-30,Prof. Gupta
540,Physics,Assignment 2,10,8.26,82.58,2025-10-30,Prof. Gupta
540,Physics,Lab Internal,10,8.84,88.42,2025-11-20,Prof. Kumar
540,Chemistry,Unit Test 1,20,15.13,75.66,2025-09-15,Prof. Kumar
540,Chemistry,Unit Test 2,20,18.86,94.31,2025-10-20,Prof. Kumar
540,Chemistry,Mid Semester,30,24.45,81.51,2025-11-10,Prof. Singh
540,Chemistry,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Kumar
540,Chemistry,Assignment 2,10,9.34,93.37,2025-10-30,Prof. Gupta
540,Chemistry,Lab Internal,10,9.88,98.76,2025-11-20,Prof. Kumar
540,Computer Science,Unit Test 1,20,18.18,90.88,2025-09-15,Prof. Singh
540,Computer Science,Unit Test 2,20,11.22,56.12,2025-10-20,Prof. Singh
540,Computer Science,Mid Semester,30,19.65,65.52,2025-11-10,Prof. Singh
540,Computer Science,Assignment 1,10,7.93,79.3,2025-09-30,Prof. Singh
540,Computer Science,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Kumar
540,Computer Science,Lab Internal,10,8.16,81.6,2025-11-20,Prof. Singh
540,Electronics,Unit Test 1,20,14.06,70.32,2025-09-15,Prof. Kumar
540,Electronics,Unit Test 2,20,13.71,68.57,2025-10-20,Prof. Gupta
540,Electronics,Mid Semester,30,19.25,64.17,2025-11-10,Prof. Gupta
540,Electronics,Assignment 1,10,5.99,59.9,2025-09-30,Prof. Kumar
540,Electronics,Assignment 2,10,9.92,99.21,2025-10-30,Prof. Singh
540,Electronics,Lab Internal,10,8.91,89.15,2025-11-20,Prof. Kumar
540,Mechanical Engineering,Unit Test 1,20,11.37,56.87,2025-09-15,Prof. Singh
540,Mechanical Engineering,Unit Test 2,20,11.0,55.0,2025-10-20,Prof. Gupta
540,Mechanical Engineering,Mid Semester,30,21.76,72.52,2025-11-10,Prof. Singh
540,Mechanical Engineering,Assignment 1,10,9.2,92.03,2025-09-30,Prof. Gupta
540,Mechanical Engineering,Assignment 2,10,8.48,84.83,2025-10-30,Prof. Singh
540,Mechanical Engineering,Lab Internal,10,7.59,75.86,2025-11-20,Prof. Kumar
541,Mathematics,Unit Test 1,20,20.0,100.0,2025-09-15,Prof. Kumar
541,Mathematics,Unit Test 2,20,6.86,34.31,2025-10-20,Prof. Singh
541,Mathematics,Mid Semester,30,23.24,77.48,2025-11-10,Prof. Kumar
541,Mathematics,Assignment 1,10,8.0,79.98,2025-09-30,Prof. Gupta
541,Mathematics,Assignment 2,10,5.29,52.88,2025-10-30,Prof. Kumar
541,Mathematics,Lab Internal,10,7.26,72.65,2025-11-20,Prof. Singh
541,Physics,Unit Test 1,20,15.17,75.86,2025-09-15,Prof. Gupta
541,Physics,Unit Test 2,20,12.99,64.94,2025-10-20,Prof. Singh
541,Physics,Mid Semester,30,23.83,79.42,2025-11-10,Prof. Gupta
541,Physics,Assignment 1,10,10.0,100.0,2025-09-30,Prof. Gupta
541,Physics,Assignment 2,10,9.77,97.66,2025-10-30,Prof. Gupta
541,Physics,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Kumar
541,Chemistry,Unit Test 1,20,15.57,77.83,2025-09-15,Prof. Kumar
541,Chemistry,Unit Test 2,20,15.55,77.76,2025-10-20,Prof. Gupta
541,Chemistry,Mid Semester,30,17.18,57.25,2025-11-10,Prof. Gupta
541,Chemistry,Assignment 1,10,7.22,72.23,2025-09-30,Prof. Kumar
541,Chemistry,Assignment 2,10,10.0,100.0,2025-10-30,Prof. Singh
541,Chemistry,Lab Internal,10,5.56,55.57,2025-11-20,Prof. Kumar
541,Computer Science,Unit Test 1,20,15.5,77.48,2025-09-15,Prof. Kumar
541,Computer Science,Unit Test 2,20,16.24,81.2,2025-10-20,Prof. Gupta
541,Computer Science,Mid Semester,30,13.39,44.64,2025-11-10,Prof. Kumar
541,Computer Science,Assignment 1,10,6.86,68.6,2025-09-30,Prof. Kumar
541,Computer Science,Assignment 2,10,7.13,71.26,2025-10-30,Prof. Singh
541,Computer Science,Lab Internal,10,8.89,88.9,2025-11-20,Prof. Gupta
541,Electronics,Unit Test 1,20,13.27,66.33,2025-09-15,Prof. Kumar
541,Electronics,Unit Test 2,20,18.23,91.16,2025-10-20,Prof. Gupta
541,Electronics,Mid Semester,30,25.33,84.43,2025-11-10,Prof. Singh
541,Electronics,Assignment 1,10,3.53,35.32,2025-09-30,Prof. Singh
541,Electronics,Assignment 2,10,4.36,43.65,2025-10-30,Prof. Singh
541,Electronics,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Kumar
541,Mechanical Engineering,Unit Test 1,20,14.76,73.79,2025-09-15,Prof. Kumar
541,Mechanical Engineering,Unit Test 2,20,8.37,41.84,2025-10-20,Prof. Kumar
541,Mechanical Engineering,Mid Semester,30,25.67,85.56,2025-11-10,Prof. Gupta
541,Mechanical Engineering,Assignment 1,10,9.57,95.74,2025-09-30,Prof. Singh
541,Mechanical Engineering,Assignment 2,10,6.21,62.05,2025-10-30,Prof. Singh
541,Mechanical Engineering,Lab Internal,10,9.81,98.07,2025-11-20,Prof. Kumar
542,Mathematics,Unit Test 1,20,7.97,39.87,2025-09-15,Prof. Singh
542,Mathematics,Unit Test 2,20,5.9,29.5,2025-10-20,Prof. Gupta
542,Mathematics,Mid Semester,30,9.97,33.22,2025-11-10,Prof. Singh
542,Mathematics,Assignment 1,10,5.88,58.81,2025-09-30,Prof. Gupta
542,Mathematics,Assignment 2,10,6.53,65.25,2025-10-30,Prof. Singh
542,Mathematics,Lab Internal,10,5.51,55.1,2025-11-20,Prof. Gupta
542,Physics,Unit Test 1,20,8.12,40.59,2025-09-15,Prof. Singh
542,Physics,Unit Test 2,20,6.94,34.68,2025-10-20,Prof. Kumar
542,Physics,Mid Semester,30,15.6,52.01,2025-11-10,Prof. Gupta
542,Physics,Assignment 1,10,1.96,19.62,2025-09-30,Prof. Gupta
542,Physics,Assignment 2,10,1.39,13.87,2025-10-30,Prof. Gupta
542,Physics,Lab Internal,10,2.57,25.66,2025-11-20,Prof. Kumar
542,Chemistry,Unit Test 1,20,4.87,24.36,2025-09-15,Prof. Kumar
542,Chemistry,Unit Test 2,20,8.78,43.89,2025-10-20,Prof. Gupta
542,Chemistry,Mid Semester,30,11.23,37.44,2025-11-10,Prof. Singh
542,Chemistry,Assignment 1,10,4.79,47.85,2025-09-30,Prof. Singh
542,Chemistry,Assignment 2,10,5.28,52.8,2025-10-30,Prof. Singh
542,Chemistry,Lab Internal,10,4.26,42.64,2025-11-20,Prof. Kumar
542,Computer Science,Unit Test 1,20,5.77,28.86,2025-09-15,Prof. Singh
542,Computer Science,Unit Test 2,20,10.63,53.17,2025-10-20,Prof. Gupta
542,Computer Science,Mid Semester,30,11.65,38.84,2025-11-10,Prof. Singh
542,Computer Science,Assignment 1,10,3.34,33.43,2025-09-30,Prof. Singh
542,Computer Science,Assignment 2,10,3.48,34.84,2025-10-30,Prof. Gupta
542,Computer Science,Lab Internal,10,2.66,26.55,2025-11-20,Prof. Singh
542,Electronics,Unit Test 1,20,10.16,50.8,2025-09-15,Prof. Kumar
542,Electronics,Unit Test 2,20,7.49,37.45,2025-10-20,Prof. Gupta
542,Electronics,Mid Semester,30,8.91,29.7,2025-11-10,Prof. Gupta
542,Electronics,Assignment 1,10,2.0,20.02,2025-09-30,Prof. Kumar
542,Electronics,Assignment 2,10,5.35,53.5,2025-10-30,Prof. Kumar
542,Electronics,Lab Internal,10,2.93,29.31,2025-11-20,Prof. Kumar
542,Mechanical Engineering,Unit Test 1,20,10.14,50.69,2025-09-15,Prof. Gupta
542,Mechanical Engineering,Unit Test 2,20,7.28,36.42,2025-10-20,Prof. Singh
542,Mechanical Engineering,Mid Semester,30,12.04,40.13,2025-11-10,Prof. Gupta
542,Mechanical Engineering,Assignment 1,10,1.69,16.87,2025-09-30,Prof. Singh
542,Mechanical Engineering,Assignment 2,10,4.13,41.28,2025-10-30,Prof. Singh
542,Mechanical Engineering,Lab Internal,10,1.5,15.0,2025-11-20,Prof. Singh
543,Mathematics,Unit Test 1,20,15.57,77.86,2025-09-15,Prof. Kumar
543,Mathematics,Unit Test 2,20,12.07,60.37,2025-10-20,Prof. Gupta
543,Mathematics,Mid Semester,30,20.19,67.31,2025-11-10,Prof. Singh
543,Mathematics,Assignment 1,10,5.64,56.37,2025-09-30,Prof. Singh
543,Mathematics,Assignment 2,10,6.62,66.23,2025-10-30,Prof. Gupta
543,Mathematics,Lab Internal,10,5.62,56.23,2025-11-20,Prof. Kumar
543,Physics,Unit Test 1,20,10.3,51.49,2025-09-15,Prof. Singh
543,Physics,Unit Test 2,20,19.26,96.32,2025-10-20,Prof. Gupta
543,Physics,Mid Semester,30,18.77,62.55,2025-11-10,Prof. Singh
543,Physics,Assignment 1,10,7.95,79.54,2025-09-30,Prof. Kumar
543,Physics,Assignment 2,10,3.07,30.72,2025-10-30,Prof. Singh
543,Physics,Lab Internal,10,8.25,82.46,2025-11-20,Prof. Gupta
543,Chemistry,Unit Test 1,20,14.16,70.82,2025-09-15,Prof. Singh
543,Chemistry,Unit Test 2,20,11.6,58.02,2025-10-20,Prof. Kumar
543,Chemistry,Mid Semester,30,26.57,88.58,2025-11-10,Prof. Gupta
543,Chemistry,Assignment 1,10,7.41,74.08,2025-09-30,Prof. Kumar
543,Chemistry,Assignment 2,10,5.45,54.55,2025-10-30,Prof. Singh
543,Chemistry,Lab Internal,10,9.43,94.27,2025-11-20,Prof. Kumar
543,Computer Science,Unit Test 1,20,11.84,59.19,2025-09-15,Prof. Gupta
543,Computer Science,Unit Test 2,20,12.38,61.92,2025-10-20,Prof. Kumar
543,Computer Science,Mid Semester,30,28.42,94.73,2025-11-10,Prof. Gupta
543,Computer Science,Assignment 1,10,7.0,70.01,2025-09-30,Prof. Singh
543,Computer Science,Assignment 2,10,6.11,61.11,2025-10-30,Prof. Singh
543,Computer Science,Lab Internal,10,10.0,100.0,2025-11-20,Prof. Gupta
543,Electronics,Unit Test 1,20,9.53,47.67,2025-09-15,Prof. Kumar
543,Electronics,Unit Test 2,20,16.64,83.19,2025-10-20,Prof. Gupta
543,Electronics,Mid Semester,30,18.27,60.91,2025-11-10,Prof. Kumar
543,Electronics,Assignment 1,10,7.53,75.31,2025-09-30,Prof. Gupta
543,Electronics,Assignment 2,10,6.03,60.32,2025-10-30,Prof. Gupta
543,Electronics,Lab Internal,10,6.98,69.85,2025-11-20,Prof. Kumar
543,Mechanical Engineering,Unit Test 1,20,11.07,55.33,2025-09-15,Prof. Kumar
543,Mechanical Engineering,Unit Test 2,20,14.1,70.51,2025-10-20,Prof. Singh
543,Mechanical Engineering,Mid Semester,30,18.48,61.61,2025-11-10,Prof. Gupta
543,Mechanical Engineering,Assignment 1,10,9.42,94.21,2025-09-30,Prof. Singh
543,Mechanical Engineering,Assignment 2,10,6.09,60.93,2025-10-30,Prof. Singh
543,Mechanical Engineering,Lab Internal,10,8.54,85.44,2025-11-20,Prof. Gupta
544,Mathematics,Unit Test 1,20,5.7,28.49,2025-09-15,Prof. Gupta
544,Mathematics,Unit Test 2,20,6.15,30.76,2025-10-20,Prof. Gupta
544,Mathematics,Mid Semester,30,13.37,44.55,2025-11-10,Prof. Singh
544,Mathematics,Assignment 1,10,1.99,19.9,2025-09-30,Prof. Singh
544,Mathematics,Assignment 2,10,4.64,46.42,2025-10-30,Prof. Singh
544,Mathematics,Lab Internal,10,3.91,39.14,2025-11-20,Prof. Singh
544,Physics,Unit Test 1,20,7.5,37.49,2025-09-15,Prof. Gupta
544,Physics,Unit Test 2,20,9.83,49.16,2025-10-20,Prof. Kumar
544,Physics,Mid Semester,30,9.65,32.16,2025-11-10,Prof. Singh
544,Physics,Assignment 1,10,2.9,29.0,2025-09-30,Prof. Gupta
544,Physics,Assignment 2,10,3.68,36.77,2025-10-30,Prof. Gupta
544,Physics,Lab Internal,10,5.49,54.88,2025-11-20,Prof. Gupta
544,Chemistry,Unit Test 1,20,12.99,64.93,2025-09-15,Prof. Singh
544,Chemistry,Unit Test 2,20,5.61,28.04,2025-10-20,Prof. Singh
544,Chemistry,Mid Semester,30,11.89,39.64,2025-11-10,Prof. Gupta
544,Chemistry,Assignment 1,10,7.55,75.49,2025-09-30,Prof. Singh
544,Chemistry,Assignment 2,10,6.59,65.88,2025-10-30,Prof. Kumar
544,Chemistry,Lab Internal,10,6.88,68.84,2025-11-20,Prof. Singh
544,Computer Science,Unit Test 1,20,10.32,51.62,2025-09-15,Prof. Singh
544,Computer Science,Unit Test 2,20,6.82,34.1,2025-10-20,Prof. Gupta
544,Computer Science,Mid Semester,30,7.71,25.71,2025-11-10,Prof. Singh
544,Computer Science,Assignment 1,10,2.56,25.6,2025-09-30,Prof. Kumar
544,Computer Science,Assignment 2,10,7.49,74.87,2025-10-30,Prof. Singh
544,Computer Science,Lab Internal,10,3.04,30.37,2025-11-20,Prof. Gupta
544,Electronics,Unit Test 1,20,10.3,51.5,2025-09-15,Prof. Gupta
544,Electronics,Unit Test 2,20,8.32,41.61,2025-10-20,Prof. Gupta
544,Electronics,Mid Semester,30,16.81,56.03,2025-11-10,Prof. Gupta
544,Electronics,Assignment 1,10,3.82,38.17,2025-09-30,Prof. Singh
544,Electronics,Assignment 2,10,7.05,70.54,2025-10-30,Prof. Singh
544,Electronics,Lab Internal,10,3.42,34.19,2025-11-20,Prof. Gupta
544,Mechanical Engineering,Unit Test 1,20,7.21,36.03,2025-09-15,Prof. Gupta
544,Mechanical Engineering,Unit Test 2,20,12.9,64.52,2025-10-20,Prof. Singh
544,Mechanical Engineering,Mid Semester,30,13.35,44.51,2025-11-10,Prof. Kumar
544,Mechanical Engineering,Assignment 1,10,5.54,55.37,2025-09-30,Prof. Kumar
544,Mechanical Engineering,Assignment 2,10,2.81,28.14,2025-10-30,Prof. Singh
544,Mechanical Engineering,Lab Internal,10,5.55,55.53,2025-11-20,Prof. Gupta
545,Mathematics,Unit Test 1,20,14.13,70.67,2025-09-15,Prof. Singh
545,Mathematics,Unit Test 2,20,10.11,50.54,2025-10-20,Prof. Gupta
545,Mathematics,Mid Semester,30,16.11,53.69,2025-11-10,Prof. Gupta
545,Mathematics,Assignment 1,10,5.86,58.56,2025-09-30,Prof. Gupta
545,Mathematics,Assignment 2,10,3.16,31.62,2025-10-30,Prof. Gupta
545,Mathematics,Lab Internal,10,5.02,50.16,2025-11-20,Prof. Kumar
545,Physics,Unit Test 1,20,11.18,55.88,2025-09-15,Prof. Kumar
545,Physics,Unit Test 2,20,6.92,34.6,2025-10-20,Prof. Singh
545,Physics,Mid Semester,30,19.09,63.62,2025-11-10,Prof. Kumar
545,Physics,Assignment 1,10,3.72,37.16,2025-09-30,Prof. Kumar
545,Physics,Assignment 2,10,5.21,52.09,2025-10-30,Prof. Singh
545,Physics,Lab Internal,10,3.84,38.4,2025-11-20,Prof. Kumar
545,Chemistry,Unit Test 1,20,11.4,56.98,2025-09-15,Prof. Kumar
545,Chemistry,Unit Test 2,20,6.3,31.49,2025-10-20,Prof. Gupta
545,Chemistry,Mid Semester,30,7.87,26.24,2025-11-10,Prof. Singh
545,Chemistry,Assignment 1,10,6.05,60.47,2025-09-30,Prof. Kumar
545,Chemistry,Assignment 2,10,8.49,84.89,2025-10-30,Prof. Kumar
545,Chemistry,Lab Internal,10,2.65,26.49,2025-11-20,Prof. Kumar
545,Computer Science,Unit Test 1,20,7.96,39.81,2025-09-15,Prof. Gupta
545,Computer Science,Unit Test 2,20,11.19,55.97,2025-10-20,Prof. Gupta
545,Computer Science,Mid Semester,30,12.38,41.27,2025-11-10,Prof. Gupta
545,Computer Science,Assignment 1,10,8.65,86.46,2025-09-30,Prof. Gupta
545,Computer Science,Assignment 2,10,6.07,60.67,2025-10-30,Prof. Singh
545,Computer Science,Lab Internal,10,4.13,41.29,2025-11-20,Prof. Singh
545,Electronics,Unit Test 1,20,8.86,44.3,2025-09-15,Prof. Singh
545,Electronics,Unit Test 2,20,13.61,68.05,2025-10-20,Prof. Singh
545,Electronics,Mid Semester,30,14.1,46.99,2025-11-10,Prof. Kumar
545,Electronics,Assignment 1,10,6.22,62.19,2025-09-30,Prof. Singh
545,Electronics,Assignment 2,10,7.4,74.0,2025-10-30,Prof. Kumar
545,Electronics,Lab Internal,10,3.91,39.05,2025-11-20,Prof. Kumar
545,Mechanical Engineering,Unit Test 1,20,10.32,51.62,2025-09-15,Prof. Singh
545,Mechanical Engineering,Unit Test 2,20,10.48,52.41,2025-10-20,Prof. Singh
545,Mechanical Engineering,Mid Semester,30,19.68,65.61,2025-11-10,Prof. Gupta
545,Mechanical Engineering,Assignment 1,10,6.27,62.69,2025-09-30,Prof. Gupta
545,Mechanical Engineering,Assignment 2,10,5.89,58.9,2025-10-30,Prof. Gupta
545,Mechanical Engineering,Lab Internal,10,4.42,44.19,2025-11-20,Prof. Singh
546,Mathematics,Unit Test 1,20,8.99,44.95,2025-09-15,Prof. Kumar
546,Mathematics,Unit Test 2,20,5.95,29.75,2025-10-20,Prof. Singh
546,Mathematics,Mid Semester,30,13.59,45.31,2025-11-10,Prof. Singh
546,Mathematics,Assignment 1,10,4.31,43.06,2025-09-30,Prof. Gupta
546,Mathematics,Assignment 2,10,7.81,78.1,2025-10-30,Prof. Kumar
546,Mathematics,Lab Internal,10,5.98,59.77,2025-11-20,Prof. Gupta
546,Physics,Unit Test 1,20,6.53,32.64,2025-09-15,Prof. Kumar
546,Physics,Unit Test 2,20,14.0,69.99,2025-10-20,Prof. Kumar
546,Physics,Mid Semester,30,14.4,48.0,2025-11-10,Prof. Kumar
546,Physics,Assignment 1,10,8.14,81.4,2025-09-30,Prof. Gupta
546,Physics,Assignment 2,10,8.54,85.42,2025-10-30,Prof. Singh
546,Physics,Lab Internal,10,4.69,46.89,2025-11-20,Prof. Singh
546,Chemistry,Unit Test 1,20,10.17,50.86,2025-09-15,Prof. Gupta
546,Chemistry,Unit Test 2,20,10.86,54.31,2025-10-20,Prof. Singh
546,Chemistry,Mid Semester,30,15.36,51.19,2025-11-10,Prof. Kumar
546,Chemistry,Assignment 1,10,1.45,14.5,2025-09-30,Prof. Singh
546,Chemistry,Assignment 2,10,3.91,39.1,2025-10-30,Prof. Singh
546,Chemistry,Lab Internal,10,7.38,73.81,2025-11-20,Prof. Singh
546,Computer Science,Unit Test 1,20,6.45,32.23,2025-09-15,Prof. Gupta
546,Computer Science,Unit Test 2,20,8.72,43.58,2025-10-20,Prof. Singh
546,Computer Science,Mid Semester,30,19.46,64.86,2025-11-10,Prof. Singh
546,Computer Science,Assignment 1,10,4.6,45.96,2025-09-30,Prof. Kumar
546,Computer Science,Assignment 2,10,5.6,56.02,2025-10-30,Prof. Kumar
546,Computer Science,Lab Internal,10,2.45,24.5,2025-11-20,Prof. Singh
546,Electronics,Unit Test 1,20,10.06,50.3,2025-09-15,Prof. Kumar
546,Electronics,Unit Test 2,20,9.8,49.0,2025-10-20,Prof. Kumar
546,Electronics,Mid Semester,30,15.17,50.56,2025-11-10,Prof. Gupta
546,Electronics,Assignment 1,10,6.19,61.93,2025-09-30,Prof. Gupta
546,Electronics,Assignment 2,10,7.05,70.53,2025-10-30,Prof. Singh
546,Electronics,Lab Internal,10,2.15,21.51,2025-11-20,Prof. Singh
546,Mechanical Engineering,Unit Test 1,20,8.6,43.02,2025-09-15,Prof. Singh
546,Mechanical Engineering,Unit Test 2,20,13.11,65.54,2025-10-20,Prof. Kumar
546,Mechanical Engineering,Mid Semester,30,14.49,48.29,2025-11-10,Prof. Singh
546,Mechanical Engineering,Assignment 1,10,6.27,62.71,2025-09-30,Prof. Kumar
546,Mechanical Engineering,Assignment 2,10,3.93,39.32,2025-10-30,Prof. Gupta
546,Mechanical Engineering,Lab Internal,10,6.44,64.4,2025-11-20,Prof. Singh
547,Mathematics,Unit Test 1,20,7.6,38.0,2025-09-15,Prof. Kumar
547,Mathematics,Unit Test 2,20,8.13,40.64,2025-10-20,Prof. Singh
547,Mathematics,Mid Semester,30,10.82,36.07,2025-11-10,Prof. Singh
547,Mathematics,Assignment 1,10,5.34,53.4,2025-09-30,Prof. Singh
547,Mathematics,Assignment 2,10,4.74,47.43,2025-10-30,Prof. Singh
547,Mathematics,Lab Internal,10,3.33,33.34,2025-11-20,Prof. Kumar
547,Physics,Unit Test 1,20,9.58,47.9,2025-09-15,Prof. Gupta
547,Physics,Unit Test 2,20,9.66,48.29,2025-10-20,Prof. Singh
547,Physics,Mid Semester,30,12.22,40.75,2025-11-10,Prof. Gupta
547,Physics,Assignment 1,10,2.97,29.66,2025-09-30,Prof. Kumar
547,Physics,Assignment 2,10,5.14,51.42,2025-10-30,Prof. Singh
547,Physics,Lab Internal,10,0.86,8.56,2025-11-20,Prof. Kumar
