student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
375,8.04,6.86,7.33,Improving,24,20,48,41,85.42,8.04,20,77.86,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
376,5.6,6.88,6.37,Declining,20,16,60,49,81.67,6.3,40,87.86,Low,2025-07-29,2,On Time,0,1,1,3,0,0,Average,No
377,7.89,7.87,7.88,Stable,18,16,126,115,91.27,7.68,38,65.29,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
378,5.37,6.81,6.23,Declining,20,18,120,109,90.83,6.33,36,82.18,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
379,6.28,7.58,7.06,Declining,20,18,60,56,93.33,6.7,42,67.17,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
380,6.06,6.59,6.38,Declining,18,15,90,79,87.78,6.19,44,73.26,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Average,No
381,8.17,7.48,7.76,Improving,20,17,40,35,87.5,8.17,17,94.66,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
382,6.24,7.08,6.74,Declining,24,20,168,145,86.31,6.66,36,89.8,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Average,No
383,7.67,7.45,7.54,Stable,22,17,44,35,79.55,7.67,17,69.39,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
384,7.69,6.35,6.89,Improving,20,16,80,67,83.75,7.16,42,67.87,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Average,No
385,5.78,5.63,5.69,Stable,22,18,154,128,83.12,5.66,44,78.33,Low,2025-08-03,7,Late,0,0,0,7,1,0,Average,No
386,7.38,7.43,7.41,Stable,24,22,168,156,92.86,6.59,36,94.07,Low,2025-08-01,5,Late,0,0,0,7,0,0,Good,No
387,8.41,8.14,8.25,Stable,24,22,72,68,94.44,7.59,44,83.96,Low,2025-07-28,1,On Time,1,0,1,3,0,0,Good,No
388,8.83,8.14,8.42,Improving,22,21,88,87,98.86,8.07,36,75.77,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Good,No
389,6.59,5.17,5.74,Improving,20,16,80,66,82.5,5.27,38,67.32,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No
390,6.84,6.97,6.92,Stable,22,19,110,98,89.09,6.32,44,68.54,Low,2025-08-11,15,Very Late,1,1,2,5,1,1,Average,No
391,8.11,7.48,7.73,Improving,22,19,88,77,87.5,6.81,38,87.39,Low,2025-08-06,10,Very Late,0,0,0,4,0,0,Good,No
392,7.7,6.68,7.09,Improving,20,17,120,106,88.33,6.67,38,70.7,Low,2025-08-03,7,Late,0,0,0,6,0,0,Good,No
393,4.17,5.04,4.69,Declining,18,11,72,47,65.28,4.75,42,76.45,Low,2025-07-30,3,Late,2,0,2,4,1,1,Below Average,Yes
394,8.3,8.35,8.33,Stable,18,17,36,35,97.22,8.3,17,68.12,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
395,4.62,,4.62,Stable,20,14,20,14,70.0,4.62,14,89.65,High,2025-07-28,1,On Time,0,0,0,1,1,1,Below Average,Yes
396,6.49,6.32,6.39,Stable,20,16,100,80,80.0,6.8,38,83.61,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
397,6.23,7.14,6.78,Declining,22,20,110,100,90.91,6.16,36,79.41,Low,2025-07-27,0,On Time,0,0,0,5,1,0,Average,No
398,7.0,6.05,6.43,Improving,18,14,36,29,80.56,7.0,14,76.37,Low,2025-08-01,5,Late,0,0,0,2,0,0,Average,No
399,7.97,7.21,7.51,Improving,22,17,110,89,80.91,7.19,42,86.06,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
400,4.88,5.92,5.5,Declining,22,16,132,99,75.0,4.87,36,76.82,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Average,No
401,5.37,,5.37,Improving,24,16,24,16,66.67,5.37,16,88.11,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Below Average,No
402,6.07,7.55,6.96,Declining,24,19,72,57,79.17,7.26,40,90.09,Low,2025-07-27,0,On Time,0,0,0,3,1,1,Average,No
403,8.94,8.21,8.5,Improving,24,23,96,92,95.83,8.32,40,86.35,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Excellent,No
404,7.18,5.88,6.4,Improving,20,16,140,117,83.57,6.57,44,81.49,Low,2025-08-11,15,Very Late,1,0,1,7,0,0,Average,No
405,6.35,6.99,6.73,Declining,24,21,48,42,87.5,6.35,21,67.07,Medium,2025-07-29,2,On Time,1,0,1,2,0,0,Average,No
406,6.65,6.69,6.67,Stable,24,21,72,63,87.5,5.83,40,71.52,Low,2025-08-03,7,Late,1,0,1,3,0,0,Average,No
407,6.64,,6.64,Improving,18,14,18,14,77.78,6.64,14,93.06,Medium,2025-07-29,2,On Time,0,0,0,1,2,2,Average,No
408,8.03,7.82,7.9,Stable,22,18,154,127,82.47,8.01,40,87.01,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
409,5.25,5.28,5.27,Stable,22,17,154,119,77.27,4.8,38,74.64,Low,2025-07-28,1,On Time,1,0,1,7,1,1,Below Average,No
410,6.21,6.04,6.11,Stable,18,16,54,50,92.59,6.41,36,68.32,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
411,7.71,7.91,7.83,Stable,24,22,120,113,94.17,7.15,42,73.14,Low,2025-08-03,7,Late,0,0,0,5,0,0,Good,No
412,6.88,8.25,7.7,Declining,22,19,154,137,88.96,7.23,40,91.34,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
413,4.5,5.42,5.05,Declining,20,14,40,28,70.0,4.5,14,81.31,High,2025-07-27,0,On Time,0,0,0,2,0,0,Below Average,No
414,5.47,6.08,5.84,Declining,22,14,44,29,65.91,5.47,14,63.88,Medium,2025-08-03,7,Late,0,0,0,2,1,0,Average,No
415,7.88,7.07,7.39,Improving,22,18,66,54,81.82,7.19,36,87.04,Low,2025-08-06,10,Very Late,0,0,0,3,0,0,Good,No
416,6.92,7.2,7.09,Stable,18,15,90,78,86.67,6.1,42,75.39,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
417,4.18,5.66,5.07,Declining,20,13,140,91,65.0,4.66,38,82.37,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Below Average,No
418,7.78,8.01,7.92,Stable,22,18,66,55,83.33,7.66,40,82.37,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
419,8.03,6.84,7.32,Improving,20,18,100,94,94.0,6.36,36,91.49,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Good,No
420,6.88,7.03,6.97,Stable,18,16,108,98,90.74,7.12,38,93.58,Low,2025-08-03,7,Late,0,0,0,6,1,0,Average,No
421,7.4,7.56,7.5,Stable,24,19,48,39,81.25,7.4,19,88.55,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
422,4.84,6.32,5.73,Declining,22,17,132,103,78.03,4.83,40,72.8,Low,2025-07-27,0,On Time,2,0,2,6,0,0,Average,No
423,7.75,7.99,7.89,Stable,22,19,44,38,86.36,7.75,19,75.39,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
424,6.35,6.53,6.46,Stable,24,21,72,65,90.28,6.6,38,78.36,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
425,5.86,6.77,6.41,Declining,24,20,120,104,86.67,6.03,36,81.94,Low,2025-07-30,3,Late,0,0,0,5,2,2,Average,No
426,8.48,,8.48,Stable,18,17,18,17,94.44,8.48,17,75.85,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
427,6.25,6.29,6.27,Stable,18,15,54,46,85.19,5.42,44,68.5,Low,2025-07-27,0,On Time,2,0,2,3,0,0,Average,No
428,6.29,6.25,6.27,Stable,22,20,88,83,94.32,5.7,44,74.53,Low,2025-07-30,3,Late,0,0,0,4,1,0,Average,No
429,5.85,5.58,5.69,Stable,20,15,80,63,78.75,5.33,40,87.45,Low,2025-07-30,3,Late,0,0,0,4,1,0,Average,No
430,7.84,7.58,7.68,Stable,24,19,120,98,81.67,7.38,44,86.64,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Good,No
431,6.38,7.54,7.08,Declining,18,14,126,103,81.75,6.21,42,88.27,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
432,7.32,,7.32,Stable,22,18,22,18,81.82,7.32,18,86.68,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Good,No
433,7.95,8.12,8.05,Stable,18,17,126,120,95.24,7.93,44,93.63,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
434,6.95,8.37,7.8,Declining,22,19,44,39,88.64,6.95,19,92.81,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
435,5.14,5.19,5.17,Stable,18,14,108,89,82.41,4.59,36,70.05,Low,2025-07-27,0,On Time,1,0,1,6,1,0,Below Average,No
436,4.93,6.23,5.71,Declining,24,18,96,72,75.0,5.11,38,67.88,Low,2025-07-27,0,On Time,1,0,1,4,2,1,Average,No
437,6.79,5.77,6.18,Improving,24,21,96,87,90.62,5.82,38,66.44,Low,2025-07-28,1,On Time,0,0,0,4,1,1,Average,No
438,7.64,7.35,7.47,Stable,18,16,36,33,91.67,7.64,16,64.99,Low,2025-07-29,2,On Time,0,0,0,2,0,0,Good,No
439,6.56,6.53,6.54,Stable,24,20,72,62,86.11,6.68,40,79.0,Low,2025-07-29,2,On Time,1,0,1,3,2,0,Average,No
440,8.09,8.38,8.26,Stable,24,22,144,137,95.14,8.47,36,67.93,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Good,No
441,8.72,7.44,7.95,Improving,20,18,140,132,94.29,7.02,36,81.38,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
442,6.75,6.87,6.82,Stable,24,20,72,61,84.72,7.03,38,74.3,Low,2025-08-03,7,Late,2,0,2,3,0,0,Average,No
443,6.79,6.5,6.62,Stable,24,19,72,58,80.56,6.8,44,76.15,Low,2025-07-27,0,On Time,2,0,2,3,1,1,Average,No
444,6.1,7.32,6.83,Declining,22,19,154,137,88.96,6.63,38,83.72,Low,2025-07-28,1,On Time,0,0,0,7,2,1,Average,No
445,4.6,5.17,4.94,Declining,20,12,40,24,60.0,4.6,12,93.06,High,2025-07-30,3,Late,0,0,0,2,3,1,Below Average,Yes
446,6.33,6.17,6.23,Stable,18,14,54,44,81.48,5.94,38,73.01,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
447,6.61,7.51,7.15,Declining,18,15,54,47,87.04,7.12,42,69.39,Low,2025-07-30,3,Late,0,0,0,3,1,1,Good,No
448,4.49,5.95,5.37,Declining,18,13,36,27,75.0,4.49,13,81.85,High,2025-07-28,1,On Time,0,0,0,2,2,2,Below Average,No
449,7.86,6.5,7.04,Improving,20,16,40,33,82.5,7.86,16,70.16,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
450,8.52,7.99,8.2,Improving,24,22,48,45,93.75,8.52,22,81.07,Low,2025-07-27,0,On Time,1,0,1,2,0,0,Good,No
451,8.6,7.54,7.96,Improving,22,20,154,144,93.51,8.08,40,88.05,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
452,3.92,,3.92,Declining,18,12,18,12,66.67,3.92,12,81.72,High,2025-07-28,1,On Time,0,0,0,1,2,2,Poor,Yes
453,5.56,5.69,5.64,Stable,18,14,72,59,81.94,6.05,42,81.18,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Average,No
454,8.41,8.11,8.23,Stable,22,21,66,63,95.45,8.68,42,77.63,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
455,7.65,7.55,7.59,Stable,20,18,60,54,90.0,7.63,42,90.82,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
456,7.83,8.03,7.95,Stable,18,17,72,68,94.44,7.19,38,73.86,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
457,5.4,5.15,5.25,Stable,22,18,88,74,84.09,5.0,40,85.94,Low,2025-07-27,0,On Time,1,0,1,4,2,0,Below Average,No
458,7.3,7.26,7.28,Stable,22,19,110,97,88.18,7.14,42,84.4,Low,2025-08-06,10,Very Late,0,0,0,5,0,0,Good,No
459,4.88,5.75,5.4,Declining,18,15,126,105,83.33,5.48,36,67.65,Low,2025-07-28,1,On Time,2,0,2,7,1,0,Below Average,No
460,5.54,5.68,5.62,Stable,24,18,168,130,77.38,5.54,42,83.24,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Average,No
461,7.03,6.93,6.97,Stable,20,17,140,123,87.86,7.0,38,86.31,Low,2025-07-27,0,On Time,0,1,1,7,1,0,Average,No
462,7.38,7.13,7.23,Stable,24,20,48,41,85.42,7.38,20,70.54,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
463,6.44,6.49,6.47,Stable,22,20,132,123,93.18,6.08,36,85.84,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No
464,6.7,7.5,7.18,Declining,18,17,36,34,94.44,6.7,17,74.31,Medium,2025-07-30,3,Late,1,0,1,2,0,0,Good,No
465,5.94,5.94,5.94,Stable,20,12,140,87,62.14,6.25,42,74.34,Low,2025-07-28,1,On Time,1,0,1,7,1,1,Average,No
466,8.77,,8.77,Stable,20,19,20,19,95.0,8.77,19,80.29,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Excellent,No
467,5.58,,5.58,Improving,22,18,22,18,81.82,5.58,18,90.7,Medium,2025-07-29,2,On Time,0,0,0,1,1,1,Average,No
468,5.47,6.59,6.14,Declining,18,15,126,105,83.33,6.32,36,75.4,Low,2025-07-28,1,On Time,1,0,1,7,1,0,Average,No
469,6.65,7.66,7.26,Declining,24,22,144,135,93.75,6.31,44,86.21,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
470,5.25,5.08,5.15,Stable,20,13,40,27,67.5,5.25,13,82.6,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Below Average,No
471,7.29,6.26,6.67,Improving,20,18,140,126,90.0,6.24,40,66.94,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
472,8.17,7.21,7.59,Improving,18,14,72,58,80.56,7.03,38,87.27,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
473,7.53,7.79,7.69,Stable,20,18,100,92,92.0,6.86,36,66.19,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
474,8.27,8.07,8.15,Stable,20,19,60,58,96.67,8.16,44,89.06,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
475,8.44,,8.44,Stable,20,19,20,19,95.0,8.44,19,89.95,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
476,5.55,6.95,6.39,Declining,20,16,120,96,80.0,5.63,42,93.21,Low,2025-07-30,3,Late,1,0,1,6,1,0,Average,No
477,5.19,5.03,5.09,Stable,22,17,44,35,79.55,5.19,17,71.46,Medium,2025-08-01,5,Late,1,0,1,2,0,0,Below Average,No
478,6.66,,6.66,Stable,20,18,20,18,90.0,6.66,18,78.32,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
479,6.34,6.25,6.29,Stable,24,21,96,85,88.54,5.52,42,87.98,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
480,7.33,6.23,6.67,Improving,24,21,120,107,89.17,6.78,36,78.51,Low,2025-08-11,15,Very Late,1,0,1,5,1,1,Average,No
481,7.01,6.88,6.93,Stable,22,17,88,70,79.55,6.31,38,80.2,Low,2025-07-27,0,On Time,0,0,0,4,2,1,Average,No
482,6.28,5.08,5.56,Improving,24,16,72,50,69.44,4.74,44,92.85,Low,2025-07-29,2,On Time,0,0,0,3,1,1,Average,No
483,5.98,6.49,6.29,Declining,18,15,90,77,85.56,5.43,44,66.69,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
484,7.82,7.81,7.81,Stable,18,15,72,61,84.72,6.98,36,92.51,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
485,5.02,5.23,5.15,Stable,20,14,140,103,73.57,4.96,40,71.96,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Below Average,No
486,5.46,,5.46,Stable,18,12,18,12,66.67,5.46,12,70.33,Medium,2025-07-27,0,On Time,0,0,0,1,1,1,Below Average,No
487,4.51,5.71,5.23,Declining,22,17,44,34,77.27,4.51,17,66.75,High,2025-07-27,0,On Time,1,0,1,2,0,0,Below Average,No
488,6.17,5.28,5.64,Improving,24,17,168,122,72.62,5.52,40,81.22,Low,2025-07-30,3,Late,0,0,0,7,1,1,Average,No
489,7.23,6.14,6.58,Improving,18,15,36,30,83.33,7.23,15,67.66,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Average,No
490,8.71,7.92,8.24,Improving,18,17,126,125,99.21,8.14,36,72.31,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
491,6.97,7.1,7.05,Stable,20,16,120,100,83.33,6.65,44,77.1,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Good,No
492,6.09,5.06,5.47,Improving,24,16,168,113,67.26,5.09,40,93.16,Low,2025-07-27,0,On Time,2,0,2,7,0,0,Below Average,No
493,4.07,4.76,4.48,Declining,24,19,168,133,79.17,4.06,38,87.76,Low,2025-07-27,0,On Time,1,0,1,7,1,0,Below Average,Yes
494,6.64,6.74,6.7,Stable,20,16,120,98,81.67,6.83,38,85.36,Low,2025-07-27,0,On Time,0,0,0,6,1,0,Average,No
495,7.01,5.72,6.24,Improving,24,21,168,149,88.69,6.28,42,86.02,Low,2025-08-01,5,Late,1,0,1,7,0,0,Average,No
496,4.58,5.37,5.05,Declining,20,12,140,85,60.71,5.37,44,69.01,Low,2025-08-03,7,Late,0,0,0,7,1,1,Below Average,No
497,8.27,8.01,8.11,Stable,22,21,154,151,98.05,7.2,36,93.16,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
498,8.42,8.47,8.45,Stable,24,22,72,68,94.44,7.66,42,91.51,Low,2025-07-27,0,On Time,0,1,1,3,0,0,Good,No
499,6.98,,6.98,Declining,22,20,22,20,90.91,6.98,20,68.69,Medium,2025-07-29,2,On Time,0,0,0,1,0,0,Average,No
500,8.38,7.22,7.68,Improving,24,19,168,135,80.36,8.17,40,77.85,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
501,6.18,6.1,6.13,Stable,20,18,60,54,90.0,6.63,42,67.49,Low,2025-07-27,0,On Time,1,0,1,3,0,0,Average,No
502,5.94,5.98,5.96,Stable,18,10,90,54,60.0,5.9,38,88.11,Low,2025-07-27,0,On Time,0,0,0,5,2,2,Average,No
503,7.92,6.99,7.36,Improving,18,16,54,49,90.74,7.19,44,75.53,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
504,5.77,5.65,5.7,Stable,22,13,132,82,62.12,5.0,42,68.36,Low,2025-07-27,0,On Time,0,0,0,6,1,0,Average,No
505,4.99,5.83,5.49,Declining,24,19,168,136,80.95,5.63,40,87.28,Low,2025-07-29,2,On Time,2,0,2,7,0,0,Below Average,No
506,6.51,6.66,6.6,Stable,22,18,154,127,82.47,6.22,40,89.03,Low,2025-08-16,20,Very Late,0,0,0,7,0,0,Average,No
507,8.46,8.52,8.5,Stable,20,19,100,99,99.0,8.27,36,88.48,Low,2025-08-03,7,Late,0,0,0,5,0,0,Excellent,No
508,4.65,,4.65,Improving,18,14,18,14,77.78,4.65,14,64.76,High,2025-07-27,0,On Time,0,0,0,1,0,0,Below Average,Yes
509,7.54,7.73,7.65,Stable,24,22,96,88,91.67,7.12,42,85.6,Low,2025-08-01,5,Late,0,0,0,4,1,0,Good,No
510,7.66,7.91,7.81,Stable,20,18,40,37,92.5,7.66,18,92.24,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
511,5.54,5.26,5.37,Stable,18,12,54,38,70.37,4.95,36,68.92,Low,2025-07-28,1,On Time,2,0,2,3,1,1,Below Average,No
512,7.98,8.01,8.0,Stable,18,17,126,122,96.83,7.68,38,92.08,Low,2025-07-28,1,On Time,1,0,1,7,0,0,Good,No
513,5.33,5.42,5.38,Stable,24,15,144,90,62.5,5.25,42,94.5,Low,2025-07-28,1,On Time,1,0,1,6,1,1,Below Average,No
514,6.27,5.57,5.85,Improving,22,18,154,130,84.42,6.12,36,89.22,Low,2025-07-30,3,Late,0,0,0,7,0,0,Average,No
515,8.34,8.05,8.17,Stable,20,19,100,97,97.0,8.6,38,90.03,Low,2025-08-06,10,Very Late,1,0,1,5,0,0,Good,No
516,5.26,5.89,5.64,Declining,24,16,120,84,70.0,6.03,38,70.21,Low,2025-08-01,5,Late,2,0,2,5,1,1,Average,No
517,7.65,6.7,7.08,Improving,18,14,126,103,81.75,7.23,40,83.9,Low,2025-07-29,2,On Time,0,0,0,7,0,0,Good,No
518,6.89,7.96,7.53,Declining,24,21,168,153,91.07,7.03,42,89.79,Low,2025-07-29,2,On Time,0,1,1,7,0,0,Good,No
519,7.38,6.67,6.95,Improving,20,17,140,123,87.86,7.43,38,69.49,Low,2025-07-27,0,On Time,2,1,3,7,1,1,Average,No
520,7.09,5.73,6.27,Improving,24,20,96,82,85.42,6.25,44,66.86,Low,2025-07-28,1,On Time,1,0,1,4,0,0,Average,No
521,4.58,5.84,5.34,Declining,20,14,100,71,71.0,5.33,42,65.01,Low,2025-07-29,2,On Time,0,0,0,5,0,0,Below Average,No
522,4.88,5.55,5.28,Declining,22,18,110,91,82.73,4.77,42,65.67,Low,2025-07-28,1,On Time,0,0,0,5,0,0,Below Average,No
523,6.7,6.9,6.82,Stable,18,17,54,51,94.44,6.97,36,82.84,Low,2025-07-28,1,On Time,0,0,0,3,2,2,Average,No
524,8.5,7.1,7.66,Improving,18,16,54,49,90.74,7.04,38,79.21,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Good,No
525,6.29,6.32,6.31,Stable,24,20,144,123,85.42,5.9,44,66.65,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
526,8.15,8.05,8.09,Stable,20,19,40,39,97.5,8.15,19,93.04,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
527,6.82,6.82,6.82,Stable,18,14,36,28,77.78,6.82,14,63.25,Medium,2025-07-28,1,On Time,2,0,2,2,0,0,Average,No
528,5.75,5.98,5.89,Stable,22,17,110,87,79.09,4.96,44,84.47,Low,2025-07-27,0,On Time,0,0,0,5,2,0,Average,No
529,8.09,8.02,8.05,Stable,22,20,44,41,93.18,8.09,20,77.73,Low,2025-08-06,10,Very Late,0,0,0,2,0,0,Good,No
530,6.05,5.97,6.0,Stable,22,20,88,81,92.05,5.39,44,91.44,Low,2025-07-28,1,On Time,0,1,1,4,0,0,Average,No
531,8.32,8.03,8.15,Stable,20,19,120,115,95.83,8.61,36,86.99,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
532,8.56,7.88,8.15,Improving,24,23,72,70,97.22,8.63,40,74.88,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
533,6.73,6.2,6.41,Improving,18,15,90,78,86.67,6.24,38,80.41,Low,2025-08-01,5,Late,2,0,2,5,1,1,Average,No
534,7.87,6.78,7.22,Improving,24,21,168,148,88.1,6.3,36,75.23,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Good,No
535,5.29,5.49,5.41,Stable,20,12,140,85,60.71,5.67,44,69.69,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Below Average,No
536,8.43,8.35,8.38,Stable,22,21,154,149,96.75,8.5,42,72.88,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
537,8.38,6.95,7.52,Improving,18,16,72,65,90.28,7.47,38,83.39,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Good,No
538,8.09,7.04,7.46,Improving,24,21,96,85,88.54,7.33,44,65.86,Low,2025-07-29,2,On Time,0,0,0,4,1,1,Good,No
539,4.74,5.51,5.2,Declining,22,18,66,54,81.82,4.77,40,83.12,Low,2025-07-27,0,On Time,0,1,1,3,1,1,Below Average,No
540,8.63,,8.63,Declining,18,17,18,17,94.44,8.63,17,69.34,Low,2025-07-27,0,On Time,0,1,1,1,0,0,Excellent,No
541,5.2,5.24,5.22,Stable,24,15,168,110,65.48,5.2,38,75.15,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Below Average,No
542,6.07,5.82,5.92,Stable,22,14,154,100,64.94,5.02,44,75.42,Low,2025-08-01,5,Late,0,0,0,7,2,2,Average,No
543,6.31,6.33,6.32,Stable,18,16,36,32,88.89,6.31,16,79.53,Medium,2025-07-27,0,On Time,0,0,0,2,2,2,Average,No
544,5.51,5.72,5.64,Stable,22,16,66,50,75.76,5.26,44,82.13,Low,2025-07-27,0,On Time,0,0,0,3,1,0,Average,No
545,6.16,7.5,6.96,Declining,20,18,140,127,90.71,7.13,44,84.58,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Average,No
546,4.49,,4.49,Declining,22,17,22,17,77.27,4.49,17,66.73,High,2025-08-01,5,Late,0,0,0,1,0,0,Below Average,Yes
547,9.15,,9.15,Improving,18,17,18,17,94.44,9.15,17,89.77,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
548,8.84,7.37,7.96,Improving,22,20,154,142,92.21,7.25,40,71.17,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
549,9.05,,9.05,Declining,20,19,20,19,95.0,9.05,19,78.03,Low,2025-07-27,0,On Time,0,0,0,1,1,1,Excellent,No
550,6.32,5.06,5.56,Improving,18,10,36,21,58.33,6.32,10,71.98,Medium,2025-07-28,1,On Time,2,0,2,2,0,0,Average,No
551,6.43,7.35,6.98,Declining,20,16,120,98,81.67,6.6,36,73.99,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
552,5.25,5.26,5.26,Stable,18,13,126,96,76.19,5.24,44,93.41,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Below Average,No
553,6.66,6.82,6.76,Stable,18,16,54,49,90.74,6.0,36,93.65,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
554,7.42,7.44,7.43,Stable,22,19,154,138,89.61,6.93,44,71.56,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
555,6.37,,6.37,Stable,20,18,20,18,90.0,6.37,18,79.45,Medium,2025-07-27,0,On Time,0,1,1,1,0,0,Average,No
556,9.04,,9.04,Improving,20,19,20,19,95.0,9.04,19,61.86,Low,2025-07-29,2,On Time,0,0,0,1,0,0,Excellent,No
557,6.18,7.31,6.86,Declining,20,18,80,74,92.5,6.57,42,65.21,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Average,No
558,8.06,6.81,7.31,Improving,20,18,80,73,91.25,7.75,36,86.57,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
559,5.19,5.48,5.36,Stable,20,13,40,26,65.0,5.19,13,76.12,Medium,2025-07-27,0,On Time,0,1,1,2,1,0,Below Average,No
560,7.43,6.4,6.81,Improving,22,20,44,40,90.91,7.43,20,64.93,Low,2025-07-28,1,On Time,2,0,2,2,1,0,Average,No
561,5.67,6.26,6.02,Declining,20,18,140,129,92.14,5.12,38,93.6,Low,2025-07-28,1,On Time,1,1,2,7,2,0,Average,No
562,4.56,,4.56,Improving,18,11,18,11,61.11,4.56,11,80.18,High,2025-07-30,3,Late,0,0,0,1,0,0,Below Average,Yes
