student_id,current_semester_gpa,previous_semester_gpa,cumulative_gpa,gpa_trend,credits_registered_current,credits_completed_current,total_credits_registered,total_credits_completed,credit_completion_rate,first_year_gpa,first_year_credits_completed,first_year_attendance_percent,first_year_dropout_risk,registration_date,registration_delay_days,registration_status,courses_withdrawn_ever,courses_withdrawn_current,total_course_withdrawals,semester_number,courses_failed_ever,courses_repeated,academic_standing,probation_status
374,7.41,6.23,6.7,Improving,18,16,108,100,92.59,6.18,40,79.8,Low,2025-08-06,10,Very Late,0,0,0,6,0,0,Average,No
375,6.94,6.68,6.78,Stable,24,22,168,155,92.26,6.7,40,92.37,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Average,No
376,9.96,,9.96,Stable,24,23,24,23,95.83,9.96,23,87.62,Low,2025-07-30,3,Late,0,0,0,1,0,0,Excellent,No
377,6.22,6.08,6.14,Stable,20,18,100,94,94.0,5.4,40,66.23,Low,2025-07-27,0,On Time,2,0,2,5,0,0,Average,No
378,8.82,,8.82,Stable,20,19,20,19,95.0,8.82,19,66.83,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
379,6.34,6.5,6.44,Stable,22,19,132,115,87.12,5.9,36,91.89,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Average,No
380,6.49,6.38,6.42,Stable,24,19,144,117,81.25,6.12,42,78.51,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
381,6.36,6.31,6.33,Stable,22,17,110,89,80.91,6.31,36,77.52,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
382,4.65,,4.65,Declining,18,15,18,15,83.33,4.65,15,77.61,High,2025-07-28,1,On Time,0,0,0,1,3,0,Below Average,Yes
383,6.0,,6.0,Stable,22,17,22,17,77.27,6.0,17,89.85,Medium,2025-07-29,2,On Time,0,1,1,1,0,0,Average,No
384,7.24,7.45,7.37,Stable,18,16,72,64,88.89,7.53,42,82.87,Low,2025-07-28,1,On Time,0,0,0,4,1,0,Good,No
385,6.17,6.37,6.29,Stable,18,16,36,33,91.67,6.17,16,77.87,Medium,2025-07-29,2,On Time,0,1,1,2,0,0,Average,No
386,5.06,5.97,5.61,Declining,24,15,144,95,65.97,4.79,42,85.12,Low,2025-07-27,0,On Time,2,0,2,6,1,1,Average,No
387,5.86,6.49,6.24,Declining,20,16,80,67,83.75,6.23,42,73.48,Low,2025-08-03,7,Late,0,0,0,4,0,0,Average,No
388,6.36,6.14,6.23,Stable,22,19,110,95,86.36,6.13,40,91.92,Low,2025-07-27,0,On Time,1,1,2,5,0,0,Average,No
389,7.01,6.05,6.43,Improving,18,16,108,101,93.52,6.06,40,76.86,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No
390,7.62,7.35,7.46,Stable,24,22,72,66,91.67,7.48,42,88.22,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
391,7.26,6.99,7.1,Stable,22,18,88,74,84.09,6.69,44,65.47,Low,2025-08-01,5,Late,0,0,0,4,0,0,Good,No
392,6.18,5.94,6.04,Stable,18,14,126,102,80.95,5.18,42,82.07,Low,2025-07-27,0,On Time,1,0,1,7,1,0,Average,No
393,7.7,7.5,7.58,Stable,18,16,36,33,91.67,7.7,16,84.54,Low,2025-07-27,0,On Time,1,0,1,2,1,1,Good,No
394,8.33,8.42,8.38,Stable,18,17,36,34,94.44,8.33,17,77.04,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
395,8.2,6.92,7.43,Improving,22,18,110,92,83.64,7.39,44,68.14,Low,2025-07-27,0,On Time,1,0,1,5,0,0,Good,No
396,6.47,,6.47,Improving,18,15,18,15,83.33,6.47,15,84.55,Medium,2025-07-27,0,On Time,0,0,0,1,0,0,Average,No
397,8.42,7.0,7.57,Improving,22,20,88,81,92.05,6.98,38,65.96,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
398,7.7,7.7,7.7,Stable,18,15,36,31,86.11,7.7,15,66.87,Low,2025-07-27,0,On Time,1,0,1,2,1,1,Good,No
399,6.11,7.08,6.69,Declining,24,19,168,137,81.55,6.37,44,80.91,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
400,4.72,,4.72,Stable,20,15,20,15,75.0,4.72,15,61.04,High,2025-07-28,1,On Time,0,0,0,1,4,0,Below Average,Yes
401,8.3,7.42,7.77,Improving,22,20,44,41,93.18,8.3,20,87.11,Low,2025-07-29,2,On Time,1,0,1,2,0,0,Good,No
402,7.52,6.55,6.94,Improving,22,20,66,60,90.91,6.77,42,79.76,Low,2025-07-29,2,On Time,1,0,1,3,0,0,Average,No
403,8.48,7.96,8.17,Improving,24,23,144,140,97.22,7.59,42,77.38,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
404,8.13,6.89,7.39,Improving,24,21,72,63,87.5,7.79,44,92.04,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
405,4.76,,4.76,Improving,24,18,24,18,75.0,4.76,18,69.36,High,2025-07-27,0,On Time,0,0,0,1,0,0,Below Average,Yes
406,6.22,5.65,5.88,Improving,24,16,120,82,68.33,5.52,38,77.03,Low,2025-07-29,2,On Time,0,0,0,5,2,0,Average,No
407,8.42,,8.42,Improving,22,21,22,21,95.45,8.42,21,74.37,Low,2025-07-27,0,On Time,0,1,1,1,0,0,Good,No
408,6.8,6.05,6.35,Improving,24,20,72,60,83.33,6.65,40,67.49,Low,2025-07-29,2,On Time,0,0,0,3,1,1,Average,No
409,4.41,5.13,4.84,Declining,22,13,154,95,61.69,4.98,40,88.1,Low,2025-07-27,0,On Time,2,0,2,7,2,2,Below Average,Yes
410,5.94,5.92,5.93,Stable,20,13,120,82,68.33,5.88,44,82.32,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
411,5.82,6.63,6.31,Declining,22,17,110,89,80.91,6.0,40,77.12,Low,2025-07-29,2,On Time,0,0,0,5,2,0,Average,No
412,6.24,5.55,5.83,Improving,22,17,44,35,79.55,6.24,17,75.69,Medium,2025-07-28,1,On Time,0,0,0,2,1,1,Average,No
413,8.38,7.16,7.65,Improving,20,17,40,35,87.5,8.38,17,69.49,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
414,5.73,5.63,5.67,Stable,22,18,44,37,84.09,5.73,18,77.79,Medium,2025-07-27,0,On Time,2,1,3,2,1,0,Average,No
415,7.34,6.75,6.99,Improving,22,19,66,57,86.36,7.02,42,72.56,Low,2025-08-03,7,Late,1,0,1,3,0,0,Average,No
416,6.33,5.8,6.01,Improving,24,20,168,145,86.31,5.11,40,69.98,Low,2025-07-30,3,Late,0,0,0,7,1,0,Average,No
417,4.47,,4.47,Improving,18,14,18,14,77.78,4.47,14,61.51,High,2025-07-27,0,On Time,0,0,0,1,1,1,Below Average,Yes
418,7.84,6.81,7.22,Improving,24,21,168,151,89.88,7.44,40,81.33,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
419,7.13,6.02,6.46,Improving,20,18,80,73,91.25,5.48,40,91.96,Low,2025-08-03,7,Late,1,0,1,4,0,0,Average,No
420,5.19,6.42,5.93,Declining,18,11,108,69,63.89,6.04,44,72.59,Low,2025-08-01,5,Late,1,0,1,6,0,0,Average,No
421,6.88,6.1,6.41,Improving,24,20,120,104,86.67,5.91,42,85.56,Low,2025-07-27,0,On Time,0,0,0,5,2,0,Average,No
422,5.44,5.33,5.37,Stable,24,19,168,135,80.36,5.11,44,79.11,Low,2025-07-28,1,On Time,0,0,0,7,1,1,Below Average,No
423,7.39,6.71,6.98,Improving,20,16,120,101,84.17,6.59,36,90.01,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No
424,5.77,5.63,5.69,Stable,24,18,144,112,77.78,5.13,36,90.46,Low,2025-07-28,1,On Time,0,0,0,6,0,0,Average,No
425,7.89,6.43,7.01,Improving,22,18,132,112,84.85,6.88,44,91.97,Low,2025-07-27,0,On Time,0,1,1,6,0,0,Good,No
426,7.14,6.52,6.77,Improving,20,18,100,94,94.0,6.96,44,84.77,Low,2025-07-27,0,On Time,0,0,0,5,1,0,Average,No
427,5.01,5.22,5.14,Stable,20,12,40,24,60.0,5.01,12,82.43,Medium,2025-07-27,0,On Time,0,0,0,2,2,2,Below Average,No
428,6.88,6.81,6.84,Stable,18,15,72,60,83.33,6.46,38,77.08,Low,2025-07-27,0,On Time,0,0,0,4,1,1,Average,No
429,8.07,7.93,7.99,Stable,18,16,54,50,92.59,8.0,36,79.63,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No
430,7.49,7.36,7.41,Stable,20,16,60,50,83.33,6.82,44,74.97,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Good,No
431,6.53,7.5,7.11,Declining,24,21,144,127,88.19,6.46,38,79.28,Low,2025-07-30,3,Late,0,1,1,6,0,0,Good,No
432,8.45,7.27,7.74,Improving,20,17,80,70,87.5,6.77,42,67.6,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Good,No
433,6.54,7.42,7.07,Declining,24,21,168,153,91.07,7.04,38,85.55,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
434,9.97,,9.97,Stable,22,21,22,21,95.45,9.97,21,94.9,Low,2025-07-28,1,On Time,0,0,0,1,0,0,Excellent,No
435,6.62,6.86,6.76,Stable,22,20,44,40,90.91,6.62,20,78.23,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Average,No
436,7.14,7.37,7.28,Stable,22,18,88,73,82.95,6.33,40,72.15,Low,2025-08-16,20,Very Late,0,0,0,4,0,0,Good,No
437,5.84,5.93,5.89,Stable,20,15,40,31,77.5,5.84,15,69.62,Medium,2025-07-29,2,On Time,0,0,0,2,1,0,Average,No
438,7.2,7.46,7.36,Stable,22,19,44,39,88.64,7.2,19,88.91,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
439,7.8,6.5,7.02,Improving,24,21,120,107,89.17,6.46,42,87.5,Low,2025-07-30,3,Late,0,0,0,5,0,0,Good,No
440,5.25,5.34,5.3,Stable,24,15,48,30,62.5,5.25,15,83.14,Medium,2025-07-27,0,On Time,0,0,0,2,0,0,Below Average,No
441,8.17,7.97,8.05,Stable,20,19,80,79,98.75,7.77,36,82.69,Low,2025-07-28,1,On Time,0,0,0,4,0,0,Good,No
442,6.86,5.94,6.31,Improving,24,19,144,117,81.25,6.18,38,84.33,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Average,No
443,7.07,5.99,6.42,Improving,18,14,72,58,80.56,6.23,42,70.41,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Average,No
444,7.12,,7.12,Stable,20,16,20,16,80.0,7.12,16,78.02,Low,2025-07-27,0,On Time,0,1,1,1,0,0,Good,No
445,8.09,7.79,7.91,Stable,24,20,168,143,85.12,7.53,44,88.17,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
446,8.09,6.77,7.3,Improving,22,19,88,79,89.77,6.57,42,72.31,Low,2025-07-29,2,On Time,0,0,0,4,0,0,Good,No
447,6.84,5.83,6.23,Improving,18,15,90,78,86.67,5.75,42,93.36,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
448,5.56,5.86,5.74,Stable,22,14,88,56,63.64,6.17,40,68.37,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Average,No
449,6.3,6.16,6.22,Stable,22,18,110,92,83.64,5.81,44,70.76,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Average,No
450,4.38,5.04,4.78,Declining,24,15,48,31,64.58,4.38,15,78.89,High,2025-08-06,10,Very Late,3,0,3,2,0,0,Below Average,Yes
451,5.61,,5.61,Declining,20,14,20,14,70.0,5.61,14,78.34,Medium,2025-07-28,1,On Time,0,0,0,1,1,1,Average,No
452,5.51,6.43,6.06,Declining,20,16,140,115,82.14,5.06,42,90.58,Low,2025-07-29,2,On Time,1,0,1,7,0,0,Average,No
453,7.84,7.25,7.49,Improving,18,16,126,113,89.68,7.68,36,94.64,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
454,6.75,7.55,7.23,Declining,20,18,140,132,94.29,7.64,44,80.66,Low,2025-07-27,0,On Time,0,0,0,7,0,0,Good,No
455,6.32,6.1,6.19,Stable,24,22,72,68,94.44,6.52,42,92.19,Low,2025-08-03,7,Late,1,1,2,3,1,0,Average,No
456,4.93,,4.93,Improving,22,14,22,14,63.64,4.93,14,78.4,High,2025-07-29,2,On Time,0,0,0,1,2,0,Below Average,Yes
457,4.24,5.35,4.91,Declining,24,14,48,28,58.33,4.24,14,80.54,High,2025-07-27,0,On Time,2,0,2,2,1,0,Below Average,Yes
458,6.04,7.32,6.81,Declining,22,18,132,108,81.82,6.06,42,78.98,Low,2025-07-27,0,On Time,1,0,1,6,1,0,Average,No
459,7.05,7.06,7.06,Stable,20,18,60,54,90.0,7.25,44,90.19,Low,2025-08-03,7,Late,1,0,1,3,0,0,Good,No
460,5.47,6.67,6.19,Declining,18,16,126,117,92.86,5.57,40,74.85,Low,2025-07-27,0,On Time,0,0,0,7,1,1,Average,No
461,6.86,6.97,6.93,Stable,24,21,72,65,90.28,7.09,38,77.31,Low,2025-08-11,15,Very Late,0,0,0,3,0,0,Average,No
462,6.86,5.75,6.19,Improving,22,18,132,111,84.09,5.19,40,92.32,Low,2025-07-30,3,Late,0,0,0,6,0,0,Average,No
463,5.99,7.42,6.85,Declining,22,18,110,93,84.55,6.97,42,84.48,Low,2025-08-03,7,Late,0,0,0,5,0,0,Average,No
464,5.64,5.83,5.75,Stable,20,13,140,91,65.0,5.5,44,90.25,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Average,No
465,7.49,7.67,7.6,Stable,20,17,100,87,87.0,7.84,44,85.83,Low,2025-07-30,3,Late,0,0,0,5,0,0,Good,No
466,8.74,7.9,8.24,Improving,24,22,168,159,94.64,7.56,40,78.16,Low,2025-07-29,2,On Time,1,0,1,7,0,0,Good,No
467,6.07,7.34,6.83,Declining,18,14,108,89,82.41,5.91,44,89.81,Low,2025-07-27,0,On Time,2,0,2,6,2,0,Average,No
468,8.75,7.93,8.26,Improving,18,17,90,85,94.44,8.14,36,73.46,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
469,8.42,8.35,8.38,Stable,24,23,96,93,96.88,8.08,38,86.21,Low,2025-07-29,2,On Time,1,0,1,4,0,0,Good,No
470,7.74,6.47,6.98,Improving,22,19,66,57,86.36,7.42,38,82.83,Low,2025-07-30,3,Late,0,0,0,3,1,0,Average,No
471,8.44,7.7,8.0,Improving,20,19,120,119,99.17,8.39,40,81.19,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
472,7.26,7.3,7.28,Stable,22,20,154,141,91.56,6.97,38,68.56,Low,2025-08-01,5,Late,1,0,1,7,0,0,Good,No
473,6.48,5.36,5.81,Improving,18,15,36,30,83.33,6.48,15,83.6,Medium,2025-07-27,0,On Time,1,0,1,2,0,0,Average,No
474,7.28,7.55,7.44,Stable,18,16,36,33,91.67,7.28,16,84.25,Low,2025-07-27,0,On Time,0,0,0,2,0,0,Good,No
475,8.05,8.14,8.1,Stable,22,21,110,105,95.45,7.19,44,94.51,Low,2025-07-28,1,On Time,1,0,1,5,0,0,Good,No
476,7.92,6.74,7.21,Improving,24,22,168,159,94.64,6.59,40,76.14,Low,2025-08-11,15,Very Late,0,0,0,7,0,0,Good,No
477,8.35,6.86,7.46,Improving,18,16,54,49,90.74,6.85,38,82.47,Low,2025-07-28,1,On Time,0,0,0,3,1,1,Good,No
478,4.02,,4.02,Stable,24,14,24,14,58.33,4.02,14,71.44,High,2025-07-29,2,On Time,0,0,0,1,3,1,Below Average,Yes
479,5.01,6.13,5.68,Declining,24,15,48,31,64.58,5.01,15,62.49,Medium,2025-07-30,3,Late,1,0,1,2,1,1,Average,No
480,6.57,7.34,7.03,Declining,24,21,168,153,91.07,6.69,36,78.22,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
481,8.47,,8.47,Improving,24,23,24,23,95.83,8.47,23,75.13,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
482,8.32,7.79,8.0,Improving,18,17,72,70,97.22,7.46,44,70.49,Low,2025-07-29,2,On Time,0,1,1,4,1,1,Good,No
483,7.81,7.71,7.75,Stable,18,16,90,82,91.11,7.03,44,86.07,Low,2025-08-01,5,Late,0,0,0,5,0,0,Good,No
484,8.22,,8.22,Stable,24,23,24,23,95.83,8.22,23,62.43,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
485,7.76,7.54,7.63,Stable,22,19,66,58,87.88,8.01,38,78.78,Low,2025-07-30,3,Late,0,0,0,3,0,0,Good,No
486,6.28,6.46,6.39,Stable,18,16,36,32,88.89,6.28,16,76.07,Medium,2025-08-03,7,Late,2,0,2,2,1,1,Average,No
487,4.23,5.67,5.09,Declining,24,16,168,113,67.26,5.31,42,88.65,Low,2025-07-30,3,Late,0,0,0,7,0,0,Below Average,No
488,7.66,7.57,7.61,Stable,18,16,108,96,88.89,7.88,42,65.66,Low,2025-07-28,1,On Time,0,0,0,6,1,1,Good,No
489,5.21,6.47,5.97,Declining,18,12,90,64,71.11,5.41,38,69.37,Low,2025-07-28,1,On Time,0,0,0,5,1,0,Average,No
490,4.84,5.64,5.32,Declining,18,11,54,35,64.81,5.14,44,74.11,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Below Average,No
491,7.47,6.8,7.07,Improving,18,14,54,44,81.48,6.09,36,87.91,Low,2025-07-28,1,On Time,0,0,0,3,0,0,Good,No
492,8.15,8.03,8.08,Stable,24,23,120,119,99.17,8.04,42,75.36,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
493,4.52,5.66,5.2,Declining,18,14,72,57,79.17,4.33,44,88.78,Low,2025-07-27,0,On Time,0,0,0,4,0,0,Below Average,No
494,7.31,7.23,7.26,Stable,22,18,66,56,84.85,7.09,36,67.03,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No
495,7.87,7.96,7.92,Stable,20,16,140,114,81.43,7.75,38,70.18,Low,2025-08-06,10,Very Late,0,0,0,7,0,0,Good,No
496,6.11,5.37,5.67,Improving,22,17,66,52,78.79,5.38,36,80.09,Low,2025-08-06,10,Very Late,0,0,0,3,1,1,Average,No
497,5.39,6.18,5.86,Declining,24,15,96,61,63.54,5.68,42,85.72,Low,2025-07-27,0,On Time,2,0,2,4,0,0,Average,No
498,7.34,7.63,7.51,Stable,22,19,154,134,87.01,7.04,40,88.87,Low,2025-08-11,15,Very Late,0,0,0,7,1,1,Good,No
499,6.51,7.93,7.36,Declining,22,20,132,124,93.94,6.82,42,80.06,Low,2025-08-03,7,Late,1,0,1,6,0,0,Good,No
500,5.66,5.75,5.71,Stable,22,16,88,67,76.14,5.9,38,79.9,Low,2025-07-27,0,On Time,1,1,2,4,0,0,Average,No
501,7.47,7.34,7.39,Stable,18,16,126,114,90.48,7.77,44,66.33,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No
502,7.79,8.03,7.93,Stable,22,19,110,98,89.09,7.21,40,82.57,Low,2025-08-03,7,Late,1,0,1,5,0,0,Good,No
503,5.34,5.3,5.32,Stable,22,17,110,86,78.18,5.18,38,76.65,Low,2025-07-27,0,On Time,0,0,0,5,1,1,Below Average,No
504,5.1,,5.1,Declining,22,17,22,17,77.27,5.1,17,67.35,Medium,2025-07-28,1,On Time,0,0,0,1,0,0,Below Average,No
505,8.38,7.15,7.64,Improving,20,18,40,37,92.5,8.38,18,79.97,Low,2025-07-30,3,Late,0,0,0,2,0,0,Good,No
506,5.06,5.22,5.16,Stable,20,13,140,93,66.43,4.68,40,76.72,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Below Average,No
507,7.78,7.78,7.78,Stable,24,22,144,136,94.44,7.21,38,79.86,Low,2025-08-01,5,Late,0,0,0,6,0,0,Good,No
508,6.88,6.29,6.53,Improving,24,21,144,130,90.28,6.06,38,72.85,Low,2025-07-28,1,On Time,0,0,0,6,1,0,Average,No
509,7.82,6.58,7.08,Improving,20,16,120,99,82.5,6.61,44,86.56,Low,2025-08-06,10,Very Late,1,0,1,6,1,0,Good,No
510,6.41,6.52,6.48,Stable,22,19,66,57,86.36,5.77,38,65.57,Low,2025-07-30,3,Late,0,0,0,3,1,1,Average,No
511,7.63,7.55,7.58,Stable,22,18,132,108,81.82,7.59,40,83.69,Low,2025-07-27,0,On Time,0,0,0,6,0,0,Good,No
512,4.32,5.77,5.19,Declining,20,15,40,31,77.5,4.32,15,64.53,High,2025-07-27,0,On Time,1,0,1,2,1,0,Below Average,No
513,7.81,7.63,7.7,Stable,24,20,168,143,85.12,8.0,40,94.78,Low,2025-07-27,0,On Time,0,0,0,7,1,0,Good,No
514,8.6,7.53,7.96,Improving,20,16,140,117,83.57,7.99,42,69.59,Low,2025-08-03,7,Late,0,0,0,7,1,1,Good,No
515,6.53,6.75,6.66,Stable,22,20,132,122,92.42,6.94,42,79.67,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Average,No
516,7.84,8.04,7.96,Stable,24,20,120,102,85.0,7.59,38,88.56,Low,2025-07-30,3,Late,0,0,0,5,1,1,Good,No
517,6.36,6.43,6.4,Stable,20,18,40,36,90.0,6.36,18,94.69,Medium,2025-07-28,1,On Time,1,0,1,2,2,2,Average,No
518,5.24,6.2,5.82,Declining,18,14,54,43,79.63,6.29,42,67.71,Low,2025-08-01,5,Late,0,0,0,3,0,0,Average,No
519,7.98,7.78,7.86,Stable,24,22,72,66,91.67,7.57,36,90.21,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No
520,4.49,5.06,4.83,Declining,20,13,140,93,66.43,4.2,36,76.66,Low,2025-08-06,10,Very Late,2,0,2,7,2,2,Below Average,Yes
521,4.92,5.45,5.24,Declining,18,11,126,83,65.87,4.69,44,74.5,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Below Average,No
522,8.22,6.89,7.42,Improving,18,16,90,84,93.33,6.92,36,79.62,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
523,7.66,7.77,7.73,Stable,20,17,40,35,87.5,7.66,17,75.89,Low,2025-07-29,2,On Time,1,0,1,2,0,0,Good,No
524,6.38,5.3,5.73,Improving,20,14,80,57,71.25,6.05,44,74.19,Low,2025-07-27,0,On Time,1,0,1,4,1,1,Average,No
525,7.73,6.38,6.92,Improving,18,15,108,91,84.26,7.04,44,74.4,Low,2025-07-27,0,On Time,0,0,0,6,1,1,Average,No
526,5.09,5.73,5.47,Declining,22,17,132,103,78.03,5.76,36,67.94,Low,2025-07-27,0,On Time,1,0,1,6,0,0,Below Average,No
527,6.0,6.15,6.09,Stable,18,15,126,111,88.1,5.69,36,92.76,Low,2025-08-01,5,Late,0,0,0,7,1,1,Average,No
528,7.97,8.06,8.02,Stable,22,21,154,151,98.05,7.7,44,71.21,Low,2025-07-27,0,On Time,1,0,1,7,0,0,Good,No
529,8.42,8.57,8.51,Stable,24,23,72,71,98.61,8.2,42,76.47,Low,2025-08-03,7,Late,0,0,0,3,0,0,Excellent,No
530,8.6,,8.6,Stable,24,23,24,23,95.83,8.6,23,78.42,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Excellent,No
531,6.7,6.53,6.6,Stable,18,15,72,63,87.5,6.71,36,81.0,Low,2025-07-30,3,Late,0,0,0,4,2,2,Average,No
532,5.26,5.1,5.16,Stable,24,16,168,116,69.05,5.1,40,73.31,Low,2025-07-29,2,On Time,0,0,0,7,1,1,Below Average,No
533,5.94,6.64,6.36,Declining,24,20,144,124,86.11,5.92,38,69.36,Low,2025-07-30,3,Late,0,1,1,6,1,1,Average,No
534,4.27,5.16,4.8,Declining,24,20,120,100,83.33,3.96,36,93.84,Low,2025-07-27,0,On Time,0,1,1,5,3,2,Below Average,Yes
535,4.93,5.46,5.25,Declining,24,17,168,119,70.83,5.3,44,87.16,Low,2025-08-03,7,Late,1,0,1,7,2,2,Below Average,No
536,8.64,8.02,8.27,Improving,22,21,154,151,98.05,8.45,40,80.93,Low,2025-07-28,1,On Time,0,0,0,7,0,0,Good,No
537,4.2,5.66,5.08,Declining,18,11,54,35,64.81,4.11,38,81.44,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Below Average,No
538,7.62,6.2,6.77,Improving,22,20,88,83,94.32,5.88,40,85.16,Low,2025-07-27,0,On Time,1,0,1,4,0,0,Average,No
539,7.51,7.34,7.41,Stable,22,19,88,77,87.5,7.01,38,68.11,Low,2025-07-29,2,On Time,0,1,1,4,1,0,Good,No
540,6.93,7.01,6.98,Stable,22,18,44,37,84.09,6.93,18,70.61,Medium,2025-08-03,7,Late,1,0,1,2,1,1,Average,No
541,7.78,8.03,7.93,Stable,20,16,140,116,82.86,8.03,40,74.04,Low,2025-08-03,7,Late,0,0,0,7,1,0,Good,No
542,4.17,4.78,4.54,Declining,24,16,48,33,68.75,4.17,16,85.97,High,2025-07-27,0,On Time,2,0,2,2,0,0,Below Average,Yes
543,5.78,5.77,5.77,Stable,20,14,100,71,71.0,5.69,42,79.99,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Average,No
544,7.41,7.22,7.3,Stable,20,16,60,49,81.67,7.51,42,66.25,Low,2025-07-29,2,On Time,0,0,0,3,0,0,Good,No
545,6.58,6.52,6.54,Stable,18,14,90,74,82.22,5.63,42,94.08,Low,2025-07-27,0,On Time,0,0,0,5,2,0,Average,No
546,8.49,7.97,8.18,Improving,18,17,126,123,97.62,7.47,36,74.76,Low,2025-07-30,3,Late,0,0,0,7,0,0,Good,No
547,6.71,5.86,6.2,Improving,20,17,120,103,85.83,5.62,40,79.03,Low,2025-08-03,7,Late,2,0,2,6,1,1,Average,No
548,4.13,4.67,4.45,Declining,22,13,88,55,62.5,3.85,44,70.8,Low,2025-07-29,2,On Time,1,0,1,4,0,0,Below Average,Yes
549,6.37,6.15,6.24,Stable,18,15,126,110,87.3,5.26,38,79.04,Low,2025-07-30,3,Late,1,0,1,7,1,1,Average,No
550,5.92,5.63,5.75,Stable,18,14,54,44,81.48,4.88,38,79.5,Low,2025-07-27,0,On Time,0,0,0,3,0,0,Average,No
551,7.25,,7.25,Improving,24,19,24,19,79.17,7.25,19,64.94,Low,2025-07-27,0,On Time,0,0,0,1,0,0,Good,No
552,4.45,5.83,5.28,Declining,24,20,72,60,83.33,5.14,36,79.03,Low,2025-07-27,0,On Time,1,0,1,3,1,1,Below Average,No
553,8.17,7.94,8.03,Stable,22,21,132,128,96.97,8.15,38,91.48,Low,2025-07-29,2,On Time,0,1,1,6,1,1,Good,No
554,6.8,7.98,7.51,Declining,18,16,36,33,91.67,6.8,16,90.35,Medium,2025-08-01,5,Late,0,0,0,2,0,0,Good,No
555,8.81,7.77,8.19,Improving,22,21,154,147,95.45,7.98,44,72.39,Low,2025-07-28,1,On Time,0,0,0,7,1,1,Good,No
556,4.04,4.83,4.51,Declining,22,17,66,53,80.3,3.74,42,89.41,Low,2025-07-30,3,Late,3,0,3,3,3,2,Below Average,Yes
557,5.65,6.39,6.09,Declining,20,17,100,88,88.0,5.19,36,75.62,Low,2025-07-30,3,Late,2,0,2,5,0,0,Average,No
558,6.78,7.67,7.31,Declining,22,17,88,70,79.55,6.9,36,77.97,Low,2025-07-29,2,On Time,1,0,1,4,0,0,Good,No
559,7.82,8.03,7.95,Stable,24,19,120,97,80.83,7.55,40,68.01,Low,2025-07-27,0,On Time,0,0,0,5,0,0,Good,No
560,8.43,8.35,8.38,Stable,22,21,44,42,95.45,8.43,21,87.9,Low,2025-07-28,1,On Time,0,0,0,2,0,0,Good,No
561,7.12,6.25,6.6,Improving,20,16,40,33,82.5,7.12,16,73.07,Low,2025-07-27,0,On Time,1,0,1,2,1,1,Average,No
